repo,path,parse_error,name,events,crons,jobs,reusable_call_jobs,jobs_with_timeout,jobs_with_matrix,max_matrix_legs,concurrency_cancel,has_path_filter,jobs_with_cache,jobs_with_install,runs_listed
router-for-me/CLIProxyAPI,.github/workflows/pr-test-build.yml,,pr-test-build,pull_request,,1,0,0,0,0,False,False,1,1,64
router-for-me/CLIProxyAPI,.github/workflows/release.yaml,,release,push,,6,0,0,4,4,False,False,4,4,1
ethereum/go-ethereum,.github/workflows/freebsd.yml,,,"push,workflow_dispatch",,1,0,0,0,0,False,False,0,0,0
ethereum/go-ethereum,.github/workflows/go.yml,,,"push,pull_request,workflow_dispatch",,5,0,0,2,3,True,False,1,3,63
ethereum/go-ethereum,.github/workflows/validate_pr.yml,,PR Format Validation,pull_request,,1,0,0,0,0,False,False,0,0,63
AlistGo/alist,.github/workflows/auto_lang.yml,,auto_lang,"push,workflow_dispatch",,1,0,0,1,1,True,True,1,0,7
AlistGo/alist,.github/workflows/beta_release.yml,,beta release,push,,3,0,0,2,6,True,False,1,0,10
AlistGo/alist,.github/workflows/build.yml,,build,"push,pull_request",,1,0,0,1,7,True,False,1,0,35
AlistGo/alist,.github/workflows/changelog.yml,,auto changelog,push,,1,0,0,0,0,False,False,0,0,1
AlistGo/alist,.github/workflows/issue_close_question.yml,,Close need info,"schedule,workflow_dispatch",0 0 */1 * *,1,0,0,0,0,False,False,0,0,30
AlistGo/alist,.github/workflows/issue_close_stale.yml,,Close inactive,"schedule,workflow_dispatch",0 0 */7 * *,1,0,0,0,0,False,False,0,0,5
AlistGo/alist,.github/workflows/issue_duplicate.yml,,Issue Duplicate,issues,,1,0,0,0,0,False,False,0,0,8
AlistGo/alist,.github/workflows/issue_invalid.yml,,Issue Invalid,issues,,1,0,0,0,0,False,False,0,0,8
AlistGo/alist,.github/workflows/issue_on_close.yml,,Remove working label when issue closed,issues,,1,0,0,0,0,False,False,0,0,7
AlistGo/alist,.github/workflows/issue_question.yml,,Issue Question,issues,,1,0,0,0,0,False,False,0,0,8
AlistGo/alist,.github/workflows/issue_similarity.yml,,Issues Similarity Analysis,issues,,1,0,0,0,0,False,False,0,0,15
AlistGo/alist,.github/workflows/issue_translate.yml,,Translation Helper,"pull_request_target,issues",,1,0,0,0,0,False,False,0,0,0
AlistGo/alist,.github/workflows/issue_wontfix.yml,,Issue Wontfix,issues,,1,0,0,0,0,False,False,0,0,8
AlistGo/alist,.github/workflows/merge_frontend_pr.yml,,merge companion frontend pr,"pull_request,workflow_dispatch",,1,0,0,0,0,False,False,0,0,11
AlistGo/alist,.github/workflows/release.yml,,release,release,,2,0,0,1,1,True,False,1,1,2
AlistGo/alist,.github/workflows/release_android.yml,,release_android,release,,1,0,0,1,1,True,False,1,0,2
AlistGo/alist,.github/workflows/release_docker.yml,,release_docker,"push,pull_request",,2,0,0,1,8,True,False,1,0,36
AlistGo/alist,.github/workflows/release_freebsd.yml,,release_freebsd,release,,1,0,0,1,1,True,False,1,0,2
AlistGo/alist,.github/workflows/release_linux_musl.yml,,release_linux_musl,release,,1,0,0,1,1,True,False,1,0,2
AlistGo/alist,.github/workflows/release_linux_musl_arm.yml,,release_linux_musl_arm,release,,1,0,0,1,1,True,False,1,0,2
hashicorp/terraform,.github/workflows/backport.yml,,Backport Assistant Runner,"pull_request_target,pull_request",,1,0,0,0,0,False,False,0,0,18
hashicorp/terraform,.github/workflows/build-terraform-cli.yml,,build_terraform,workflow_call,,1,0,0,0,0,False,False,1,0,0
hashicorp/terraform,.github/workflows/build.yml,,build,"workflow_dispatch,push",,8,1,0,4,16,False,False,3,1,7
hashicorp/terraform,.github/workflows/changelog-validation.yml,,Changelog Validation,pull_request,,1,0,0,0,0,False,False,0,0,34
hashicorp/terraform,.github/workflows/checks.yml,,Quick Checks,"pull_request,push",,5,0,0,0,0,False,False,5,3,46
hashicorp/terraform,.github/workflows/enforce-changelog.yml,,Enforce Changelog,pull_request_target,,1,0,0,0,0,False,False,0,0,33
hashicorp/terraform,.github/workflows/equivalence-test-diff.yml,,equivalence-test-diff,pull_request,,1,0,0,0,0,False,False,1,0,25
hashicorp/terraform,.github/workflows/equivalence-test-manual-update.yml,,equivalence-tests-manual,workflow_dispatch,,1,0,0,0,0,False,False,1,0,0
hashicorp/terraform,.github/workflows/equivalence-test-update.yml,,equivalence-test-update,pull_request_target,,2,0,0,0,0,False,False,1,0,10
hashicorp/terraform,.github/workflows/issue-comment-created.yml,,Issue Comment Created Triage,issue_comment,,1,0,0,0,0,False,False,0,0,25
hashicorp/terraform,.github/workflows/lock.yml,,Lock Threads,schedule,50 1 * * *,1,0,0,0,0,False,False,0,0,2
multica-ai/multica,.github/workflows/ci.yml,,CI,"push,pull_request",,14,0,0,3,3,True,False,9,6,144
multica-ai/multica,.github/workflows/desktop-smoke.yml,,Desktop Smoke Build,workflow_dispatch,,1,0,0,1,2,False,False,1,1,0
multica-ai/multica,.github/workflows/mobile-verify.yml,,Mobile Verify,"push,pull_request",,1,0,0,0,0,True,True,1,1,52
multica-ai/multica,.github/workflows/openclaw-config-smoke.yml,,OpenClaw config compatibility smoke,"workflow_dispatch,schedule",17 6 * * 1,1,0,1,1,3,True,False,1,1,0
multica-ai/multica,.github/workflows/release.yml,,Release,push,,8,0,0,3,2,False,False,5,1,1
multica-ai/multica,.github/workflows/ui-performance.yml,,UI performance report,workflow_dispatch,,1,0,1,0,0,True,False,1,1,2
mudler/LocalAI,.github/workflows/backend.yml,,build backend container images,"push,schedule,workflow_dispatch",0 6 * * 0,12,11,0,0,0,True,False,0,0,10
mudler/LocalAI,.github/workflows/backend_build.yml,,build backend container images (reusable),workflow_call,,1,0,0,0,0,False,False,1,0,0
mudler/LocalAI,.github/workflows/backend_build_darwin.yml,,build darwin python backend container images (reusable),workflow_call,,2,0,0,1,1,False,False,1,0,0
mudler/LocalAI,.github/workflows/backend_merge.yml,,merge backend manifest list (reusable),workflow_call,,1,0,0,0,0,False,False,0,0,0
mudler/LocalAI,.github/workflows/backend_pr.yml,,build backend container images (PR-filtered),pull_request,,12,11,0,0,0,True,False,0,0,7
mudler/LocalAI,.github/workflows/base-images.yml,,build base-grpc images,"schedule,workflow_dispatch,push",0 5 * * 6,1,0,0,1,10,True,True,1,0,0
mudler/LocalAI,.github/workflows/build-test.yaml,,Build test,"push,pull_request",,3,0,0,0,0,True,True,3,1,14
mudler/LocalAI,.github/workflows/bump-inference-defaults.yml,,Bump inference defaults,"schedule,workflow_dispatch",0 6 * * *,1,0,0,0,0,False,False,1,0,0
mudler/LocalAI,.github/workflows/bump_deps.yaml,,Bump Backend dependencies,"schedule,workflow_dispatch",0 20 * * *,4,0,0,1,29,False,False,0,0,0
mudler/LocalAI,.github/workflows/bump_docs.yaml,,Bump Documentation,"schedule,workflow_dispatch",0 20 * * *,1,0,0,1,1,False,False,0,0,0
mudler/LocalAI,.github/workflows/checksum_checker.yaml,,Check if checksums are up-to-date,"schedule,workflow_dispatch",0 20 * * *,1,0,0,0,0,False,False,0,1,0
mudler/LocalAI,.github/workflows/ci-tools-tests.yaml,,CI tool tests,"pull_request,push",,1,0,0,0,0,False,True,0,1,0
mudler/LocalAI,.github/workflows/deploy-explorer.yaml,,Explorer deployment,push,,1,0,0,0,0,False,False,0,1,10
mudler/LocalAI,.github/workflows/gallery-agent.yaml,,Gallery Agent,"schedule,workflow_dispatch",0 */12 * * *,1,0,0,0,0,False,False,1,0,1
mudler/LocalAI,.github/workflows/gallery_variant_proposals.yaml,,Propose gallery variant groupings,"schedule,workflow_dispatch",0 4 * * 1,1,0,0,0,0,False,False,0,1,0
mudler/LocalAI,.github/workflows/generate_intel_image.yaml,,generate and publish intel docker caches,"workflow_dispatch,push",,1,0,0,1,1,True,False,0,0,10
mudler/LocalAI,.github/workflows/gh-pages.yml,,Deploy site to GitHub Pages,"push,workflow_dispatch",,2,0,0,0,0,False,True,0,0,5
mudler/LocalAI,.github/workflows/image-pr.yml,,build container images tests,pull_request,,1,1,0,1,7,True,True,0,0,4
mudler/LocalAI,.github/workflows/image.yml,,build container images,push,,12,11,0,3,7,True,False,0,0,10
mudler/LocalAI,.github/workflows/image_build.yml,,build container images (reusable),workflow_call,,1,0,0,0,0,False,False,1,0,0
mudler/LocalAI,.github/workflows/image_merge.yml,,merge LocalAI image manifest list (reusable),workflow_call,,1,0,0,0,0,False,False,0,0,0
mudler/LocalAI,.github/workflows/lint.yml,,lint,"pull_request,push",,2,0,0,0,0,True,True,0,1,16
mudler/LocalAI,.github/workflows/notify-releases.yaml,,Release notifications,release,,1,0,0,0,0,False,False,0,0,0
mudler/LocalAI,.github/workflows/realtime-conformance.yml,,realtime-conformance,"pull_request,push",,1,0,0,1,1,True,True,1,0,0
mudler/LocalAI,.github/workflows/refresh-site-counters.yml,,Refresh site counters,"schedule,workflow_dispatch",17 6 * * 1,1,0,0,0,0,False,False,0,0,0
mudler/LocalAI,.github/workflows/release.yaml,,goreleaser,push,,3,0,0,0,0,False,False,3,1,0
mudler/LocalAI,.github/workflows/secscan.yaml,,Security Scan,"push,schedule",0 0 * * 0,1,0,0,0,0,True,False,0,0,14
mudler/LocalAI,.github/workflows/stalebot.yml,,Close stale issues and PRs,schedule,30 1 * * *,1,0,0,0,0,False,False,0,0,1
mudler/LocalAI,.github/workflows/test-extra.yml,,Tests extras backends,"pull_request,push",,38,0,19,0,0,True,False,24,26,17
mudler/LocalAI,.github/workflows/test.yml,,tests,"pull_request,push",,3,0,0,2,1,True,False,0,2,17
mudler/LocalAI,.github/workflows/tests-aio.yml,,tests-aio,"schedule,workflow_dispatch,push",0 4 * * *,1,0,0,0,0,True,False,0,0,11
mudler/LocalAI,.github/workflows/tests-e2e.yml,,E2E Backend Tests,"pull_request,push",,1,0,0,1,1,True,True,0,1,16
mudler/LocalAI,.github/workflows/tests-pii-ner-e2e.yml,,"PII NER tier E2E (live GGUF, CPU)","workflow_dispatch,schedule,push,pull_request",0 3 * * *,1,0,0,1,1,True,True,0,1,1
mudler/LocalAI,.github/workflows/tests-ui-e2e.yml,,UI E2E Tests,"pull_request,push",,1,0,0,1,1,True,True,0,1,10
mudler/LocalAI,.github/workflows/update_swagger.yaml,,Update swagger,"schedule,workflow_dispatch",0 20 * * *,1,0,0,0,0,False,False,1,1,0
mudler/LocalAI,.github/workflows/yaml-check.yml,,Yamllint GitHub Actions,pull_request,,1,0,0,0,0,True,False,0,0,7
QuantumNous/new-api,.github/workflows/ci.yml,,CI,pull_request,,2,0,2,0,0,True,False,1,2,180
QuantumNous/new-api,.github/workflows/docker-build.yml,,Publish Docker image (Multi-arch),"push,workflow_dispatch",,2,0,0,1,2,False,False,1,0,7
QuantumNous/new-api,.github/workflows/docker-image-branch.yml,,Publish Docker image (manual branch),workflow_dispatch,,3,0,0,1,2,False,False,1,0,0
QuantumNous/new-api,.github/workflows/electron-build.yml,,Build Electron App,"push,workflow_dispatch",,2,0,0,1,1,False,False,1,1,0
QuantumNous/new-api,.github/workflows/release.yml,,"Release (Linux, macOS, Windows)","workflow_dispatch,push",,3,0,0,0,0,False,False,3,3,7
QuantumNous/new-api,.github/workflows/sync-release-to-gitcode.yml,,Sync Release to GitCode,workflow_dispatch,,2,1,1,1,0,False,False,0,0,0
gogs/gogs,.github/workflows/codeql.yml,,CodeQL,"push,pull_request,schedule",0 19 * * 0,1,0,0,1,1,False,True,0,0,16
gogs/gogs,.github/workflows/docker.yml,,Docker,"push,pull_request,release",,6,0,0,0,0,False,True,0,0,16
gogs/gogs,.github/workflows/go.yml,,Go,"push,pull_request",,5,0,0,4,2,False,True,5,4,19
gogs/gogs,.github/workflows/lock.yml,,Lock Threads,"schedule,workflow_dispatch",0 0 * * *,1,0,0,0,0,False,False,0,0,58
gogs/gogs,.github/workflows/release.yml,,Release,"release,push,pull_request",,2,0,0,1,11,True,True,1,1,11
gogs/gogs,.github/workflows/shell.yml,,Shell,"push,pull_request",,1,0,0,0,0,False,False,0,0,40
gogs/gogs,.github/workflows/web.yml,,Web,"push,pull_request",,1,0,0,0,0,False,True,1,1,11
v2ray/v2ray-core,.github/workflows/codeql-analysis.yml,,CodeQL,"push,pull_request,schedule",0 0 * * 1,1,0,0,1,1,False,True,0,0,13
v2ray/v2ray-core,.github/workflows/coverage.yml,,Coverage,push,,1,0,0,0,0,False,True,1,0,0
v2ray/v2ray-core,.github/workflows/linter.yml,,Linter,"push,pull_request",,1,0,0,0,0,False,True,1,0,0
v2ray/v2ray-core,.github/workflows/sign.yml,,Sign,release,,1,0,0,0,0,False,False,0,0,0
v2ray/v2ray-core,.github/workflows/stale.yml,,Mark stale issues and pull requests,schedule,30 1 * * *,1,0,0,0,0,False,False,0,0,90
v2ray/v2ray-core,.github/workflows/test.yml,,Test,"push,pull_request",,1,0,0,1,3,False,True,1,1,10
v2ray/v2ray-core,.github/workflows/updateGeofile.yml,,Update Geofiles,schedule,0 0 * * FRI,1,0,0,0,0,False,False,0,0,13
cli/cli,.github/workflows/acceptance.yml,,Acceptance Tests,workflow_dispatch,,1,0,0,1,0,False,False,1,1,1
cli/cli,.github/workflows/agentics-maintenance.yml,,Agentic Maintenance,"schedule,workflow_dispatch,workflow_call",37 0 * * *,12,0,2,0,0,False,False,2,0,2
cli/cli,.github/workflows/bump-go.yml,,Bump Go,"schedule,workflow_dispatch",0 3 * * *,1,0,0,0,0,False,False,1,0,2
cli/cli,.github/workflows/codeql.yml,,Code Scanning,"push,pull_request,schedule,workflow_dispatch",0 0 * * 0,1,0,0,1,2,False,True,1,0,12
cli/cli,.github/workflows/copilot-setup-steps.yml,,Copilot Setup Steps,"workflow_dispatch,push",,1,0,0,0,0,False,True,0,0,0
cli/cli,.github/workflows/dependabot-triage.lock.yml,,Dependabot PR Triage (skills-driven),"schedule,workflow_dispatch",39 */1 * * *,5,0,3,0,0,False,False,2,0,32
cli/cli,.github/workflows/deployment.yml,,Deployment,workflow_dispatch,,5,0,3,0,0,True,False,3,1,0
cli/cli,.github/workflows/go.yml,,Unit and Integration Tests,"push,pull_request",,2,0,0,2,3,False,False,2,1,12
cli/cli,.github/workflows/govulncheck.yml,,Go Vulnerability Check,"schedule,workflow_dispatch",0 0 * * *,1,0,0,0,0,False,False,1,0,2
cli/cli,.github/workflows/issue-triage.lock.yml,,Issue Triage (skills-driven),"issues,workflow_dispatch",,6,0,3,0,0,False,False,2,0,7
cli/cli,.github/workflows/lint.yml,,Lint,"push,pull_request",,2,0,0,0,0,False,True,2,0,11
cli/cli,.github/workflows/triage-issues.yml,,Issue Triaging,issues,,8,8,0,0,0,False,False,0,0,26
cli/cli,.github/workflows/triage-pull-requests.yml,,PR Triaging,"pull_request_target,schedule",0 4 * * *,6,6,0,0,0,False,False,0,0,27
cli/cli,.github/workflows/triage-scheduled-tasks.yml,,Triage Scheduled Tasks,"workflow_dispatch,issue_comment,schedule",5 * * * *;0 3 * * *;0 14 1 * *,3,3,0,0,0,False,False,0,0,60
MHSanaei/3x-ui,.github/workflows/ci.yml,,CI,"pull_request,push",,8,0,0,0,0,False,True,8,6,38
MHSanaei/3x-ui,.github/workflows/claude-issue-analyst.yml,,Claude Issue Analyst,"issues,issue_comment",,1,0,1,0,0,False,False,0,0,12
MHSanaei/3x-ui,.github/workflows/claude-pr-review.yml,,Claude PR Review,"issue_comment,pull_request_target",,1,0,1,0,0,False,False,0,0,17
MHSanaei/3x-ui,.github/workflows/cleanup_caches.yml,,Cleanup Caches,"schedule,workflow_dispatch",0 3 * * *,1,0,0,0,0,False,False,1,0,1
MHSanaei/3x-ui,.github/workflows/codeql.yml,,CodeQL Advanced,"push,pull_request,schedule",18 2 * * 2,1,0,0,1,3,False,True,1,1,38
MHSanaei/3x-ui,.github/workflows/docker.yml,,Release 3X-UI for Docker,"workflow_dispatch,push",,1,0,0,0,0,False,False,0,0,0
MHSanaei/3x-ui,.github/workflows/docs-ci.yml,,Docs CI,"push,pull_request",,1,0,0,0,0,False,True,1,1,13
MHSanaei/3x-ui,.github/workflows/docs-deploy.yml,,Docs Deploy (GitHub Pages),"push,workflow_dispatch",,2,0,0,0,0,True,True,1,1,0
MHSanaei/3x-ui,.github/workflows/mutation.yml,,Mutation testing,"schedule,workflow_dispatch",0 3 * * *,1,0,1,1,5,False,False,1,0,1
MHSanaei/3x-ui,.github/workflows/release.yml,,Release 3X-UI,"workflow_dispatch,push,pull_request",,3,0,0,2,7,False,True,2,2,38
MHSanaei/3x-ui,.github/workflows/smoke.yml,,Deploy Smoke Tests,"push,pull_request,workflow_run",,2,0,2,2,2,False,True,0,0,42
milvus-io/milvus,.github/workflows/all-contributors.yaml,,all-contributors,schedule,"0 0,12 * * *",1,0,0,0,0,False,False,0,0,2
milvus-io/milvus,.github/workflows/bump-version-only-for-standalone-embed-milvus.yaml,,Bump Standalone Embed Milvus Version,workflow_dispatch,,1,0,1,0,0,False,False,0,0,0
milvus-io/milvus,.github/workflows/bump-version.yaml,,Bump Milvus Version,workflow_dispatch,,1,0,1,0,0,False,False,0,0,0
milvus-io/milvus,.github/workflows/check-issue.yaml,,Add Comment for issue,issues,,1,0,1,0,0,False,False,0,0,4
milvus-io/milvus,.github/workflows/claude-code-review.yml,,Claude Code Review,pull_request_target,,1,0,0,0,0,False,False,0,0,0
milvus-io/milvus,.github/workflows/claude.yml,,Claude Code,"issue_comment,pull_request_review_comment,issues,pull_request_review",,1,0,0,0,0,False,False,0,0,98
milvus-io/milvus,.github/workflows/code-checker.yaml,,Code Checker,"push,pull_request",,3,0,3,0,0,True,True,0,0,0
milvus-io/milvus,.github/workflows/daily-release.yml,,Daily Release,schedule,0 18 * * *,1,0,0,0,0,False,False,0,0,0
milvus-io/milvus,.github/workflows/jenkins-checker.yaml,,Jenkins Checker,pull_request,,1,0,0,0,0,False,True,0,0,0
milvus-io/milvus,.github/workflows/license-checker.yaml,,License Checker,workflow_dispatch,,1,0,0,0,0,False,False,0,0,0
milvus-io/milvus,.github/workflows/mac.yaml,,Mac Code Checker,workflow_dispatch,,1,0,1,0,0,False,False,0,1,4
milvus-io/milvus,.github/workflows/main.yaml,,Build and test,"push,pull_request",,5,0,4,0,0,True,True,0,0,0
milvus-io/milvus,.github/workflows/markdown-check.yaml,,Markdown Links Check,"workflow_dispatch,schedule",30 20 * * *,1,0,0,0,0,False,False,0,0,1
milvus-io/milvus,.github/workflows/publish-builder.yaml,,Publish Builder,"push,pull_request,workflow_dispatch",,1,0,1,1,4,True,True,0,0,0
milvus-io/milvus,.github/workflows/publish-gpu-builder.yaml,,Publish Gpu Builder,"push,pull_request,workflow_dispatch",,1,0,1,0,0,True,True,0,0,0
milvus-io/milvus,.github/workflows/publish-krte-images.yaml,,Publish KRTE Images,"workflow_dispatch,push,pull_request",,1,0,1,0,0,True,True,0,0,0
milvus-io/milvus,.github/workflows/publish-test-images.yaml,,Publish Test Images,"push,pull_request",,1,0,1,0,0,True,True,0,0,0
milvus-io/milvus,.github/workflows/python-lint.yaml,,Python Lint (tests/),"push,pull_request",,1,0,1,0,0,True,True,0,0,5
milvus-io/milvus,.github/workflows/rerun-failure-checks.yaml,,Rerun Failure Checks,issue_comment,,1,0,0,0,0,False,False,0,0,85
milvus-io/milvus,.github/workflows/update-knowhere-commit.yaml,,Update Knowhere Commit,"workflow_dispatch,schedule",0 15 * * *,1,0,1,0,0,False,False,0,1,1
milvus-io/milvus,.github/workflows/weekly-release.yml,,Weekly Release,schedule,"0 0  * * 2,5",1,0,0,0,0,False,False,0,0,0
charmbracelet/bubbletea,.github/workflows/build.yml,,build,"push,pull_request",,3,3,0,0,0,False,False,0,0,59
charmbracelet/bubbletea,.github/workflows/coverage.yml,,coverage,"push,pull_request",,1,0,0,1,1,False,False,1,1,58
charmbracelet/bubbletea,.github/workflows/dependabot-sync.yml,,dependabot-sync,"schedule,workflow_dispatch",0 0 * * 0,1,1,0,0,0,False,False,0,0,4
charmbracelet/bubbletea,.github/workflows/examples.yml,,examples,"push,workflow_dispatch",,1,0,0,0,0,False,True,1,0,0
charmbracelet/bubbletea,.github/workflows/lint-sync.yml,,lint-sync,"schedule,workflow_dispatch",0 0 * * 0,1,1,0,0,0,False,False,0,0,4
charmbracelet/bubbletea,.github/workflows/lint.yml,,lint,"push,pull_request",,1,1,0,0,0,False,False,0,0,58
charmbracelet/bubbletea,.github/workflows/release.yml,,goreleaser,push,,1,1,0,0,0,True,False,0,0,2
spf13/cobra,.github/workflows/labeler.yml,,Pull Request Labeler,pull_request_target,,1,0,0,0,0,False,False,0,0,82
spf13/cobra,.github/workflows/test.yml,,Test,"push,pull_request,workflow_dispatch",,4,0,0,1,16,False,False,3,0,37
danielmiessler/Fabric,.github/workflows/ci.yml,,Go Build,"push,pull_request",,1,0,0,0,0,False,True,1,1,106
danielmiessler/Fabric,.github/workflows/patterns.yaml,,Patterns Artifact,push,,1,0,0,0,0,False,True,0,0,2
danielmiessler/Fabric,.github/workflows/release.yml,,Go Release,"repository_dispatch,push",,2,0,0,0,0,False,False,2,1,15
