repo,language,star_bucket,stars_at_selection,rank_in_cell,scan_status,private,default_branch,workflow_files,workflow_files_parsed,config_jobs,has_workflows,uses_cache_any_job,jobs_with_install_steps,install_jobs_with_cache,timeout_any_job,timeout_all_jobs,concurrency_cancel_any_pr_workflow,pr_workflows,scheduled_workflows,runs_total_in_window_90d,runs_listed,runs_failed_listed,runs_scheduled_listed,runs_with_job_data,jobs_sampled,billed_minutes_sampled,raw_seconds_sampled,rounding_waste_minutes_sampled,list_price_2026_sampled,list_price_2025_sampled,priced_minutes_sampled,self_hosted_minutes_sampled,unpriced_hosted_minutes_sampled,avg_billed_minutes_per_run_sampled,est_billed_minutes_90d,est_list_price_2026_90d,markdown_files,top_level_dirs,scanned_at,api_requests
iOfficeAI/OfficeCLI,C#,10000-inf,30453,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microsoft/semantic-kernel,C#,10000-inf,28553,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NickeManarin/ScreenToGif,C#,10000-inf,27621,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeyondDimension/SteamTools,C#,10000-inf,26802,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k1tbyte/Wand-Enhancer,C#,10000-inf,26551,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devolutions/UniGetUI,C#,10000-inf,26101,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icsharpcode/ILSpy,C#,10000-inf,26054,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QL-Win/QuickLook,C#,10000-inf,24660,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotnet/maui,C#,10000-inf,23322,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuantConnect/Lean,C#,10000-inf,21588,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCUninstaller/Bulk-Crap-Uninstaller,C#,10000-inf,21238,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotnet/roslyn,C#,10000-inf,20657,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jasontaylordev/CleanArchitecture,C#,10000-inf,20544,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peass-ng/PEASS-ng,C#,10000-inf,20508,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitwarden/server,C#,10000-inf,20122,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unity-Technologies/ml-agents,C#,10000-inf,19670,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGSAN/CMWTAT_Digital_Edition,C#,10000-inf,19433,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ppy/osu,C#,10000-inf,19033,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ardalis/CleanArchitecture,C#,10000-inf,18472,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DapperLib/Dapper,C#,10000-inf,18384,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotnet/runtime,C#,10000-inf,18267,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netchx/netch,C#,10000-inf,17698,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenRA/OpenRA,C#,10000-inf,17359,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaterialDesignInXAML/MaterialDesignInXamlToolkit,C#,10000-inf,16254,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyrrrz/YoutubeDownloader,C#,10000-inf,16162,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackett/Jackett,C#,10000-inf,16021,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonarr/Sonarr,C#,10000-inf,15690,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flow-Launcher/Flow.Launcher,C#,10000-inf,15541,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
babalae/better-genshin-impact,C#,10000-inf,15439,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seerge/g-helper,C#,10000-inf,15127,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duplicati/duplicati,C#,10000-inf,14985,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotnet/efcore,C#,10000-inf,14788,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abpframework/abp,C#,10000-inf,14429,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MonoGame/MonoGame,C#,10000-inf,14407,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radarr/Radarr,C#,10000-inf,14336,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2phap/ImageGlass,C#,10000-inf,14330,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winsw/winsw,C#,10000-inf,14284,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
App-vNext/Polly,C#,10000-inf,14237,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuestPDF/QuestPDF,C#,10000-inf,14173,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubtitleEdit/subtitleedit,C#,10000-inf,14157,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoplayDev/unity-mcp,C#,10000-inf,14137,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
untra/polyglot,Ruby,100-499,496,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
line/line-bot-sdk-ruby,Ruby,100-499,494,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dry-rb/dry-schema,Ruby,100-499,493,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sue445/jenkins-backup-script,Ruby,100-499,491,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby2js/ruby2js,Ruby,100-499,491,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ethereum/homebrew-ethereum,Ruby,100-499,491,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomykaira/rspec-parameterized,Ruby,100-499,490,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shakacode/shakapacker,Ruby,100-499,489,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mailgun/mailgun-ruby,Ruby,100-499,489,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marcoroth/reactionview,Ruby,100-499,488,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ekylibre/ekylibre,Ruby,100-499,488,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mongoid/mongoid-slug,Ruby,100-499,487,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rails/action_push_native,Ruby,100-499,484,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
concerto/concerto,Ruby,100-499,483,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openaustralia/morph,Ruby,100-499,481,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yaroslav/russian,Ruby,100-499,480,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schasse/tmux-jump,Ruby,100-499,480,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asciidoctor/asciidoctor-diagram,Ruby,100-499,479,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby-docx/docx,Ruby,100-499,479,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gael-ian/vagrant-bindfs,Ruby,100-499,479,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skryukov/turbo-mount,Ruby,100-499,478,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bkuhlmann/gemsmith,Ruby,100-499,478,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davishmcclurg/json_schemer,Ruby,100-499,477,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hitobito/hitobito,Ruby,100-499,477,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reidmorrison/symmetric-encryption,Ruby,100-499,477,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby/irb,Ruby,100-499,477,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growstuff/growstuff,Ruby,100-499,475,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ankane/active_median,Ruby,100-499,474,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tidewave-ai/tidewave_rails,Ruby,100-499,474,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dry-rb/dry-transaction,Ruby,100-499,474,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radar/humanize,Ruby,100-499,472,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rggen/rggen,Ruby,100-499,470,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jruby/activerecord-jdbc-adapter,Ruby,100-499,469,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voxpupuli/puppet-nginx,Ruby,100-499,468,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rails/marcel,Ruby,100-499,464,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filewatcher/filewatcher,Ruby,100-499,464,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imanel/websocket-ruby,Ruby,100-499,464,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-kitchen/kitchen-docker,Ruby,100-499,462,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoxcarsAI/boxcars,Ruby,100-499,461,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r7kamura/ruboty,Ruby,100-499,460,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geemus/formatador,Ruby,100-499,459,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openai/openai-ruby,Ruby,100-499,459,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resque/resque-pool,Ruby,100-499,456,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jgraichen/redmine_dashboard,Ruby,100-499,455,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hacketyhack/hacketyhack,Ruby,100-499,454,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rogerluan/arkana,Ruby,100-499,454,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dev-sec/chef-os-hardening,Ruby,100-499,452,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palkan/store_attribute,Ruby,100-499,448,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
softcover/softcover,Ruby,100-499,447,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
byroot/frozen_record,Ruby,100-499,447,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patterns-ai-core/langchainrb,Ruby,500-1999,1995,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
remote-jp/remote-in-japan,Ruby,500-1999,1987,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brotandgames/ciao,Ruby,500-1999,1979,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastic/elasticsearch-ruby,Ruby,500-1999,1978,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lewagon/data-setup,Ruby,500-1999,1977,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shopify/identity_cache,Ruby,500-1999,1969,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClosureTree/closure_tree,Ruby,500-1999,1944,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeremyevans/rodauth,Ruby,500-1999,1934,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yob/pdf-reader,Ruby,500-1999,1928,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shopify/shopify_app,Ruby,500-1999,1927,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gregnavis/active_record_doctor,Ruby,500-1999,1916,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openjournals/joss,Ruby,500-1999,1916,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shopify/packwerk,Ruby,500-1999,1913,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charkost/prosopite,Ruby,500-1999,1910,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gocardless/statesman,Ruby,500-1999,1910,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maid/maid,Ruby,500-1999,1910,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RoseSecurity/Red-Teaming-TTPs,Ruby,500-1999,1906,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toptal/chewy,Ruby,500-1999,1899,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AssetSync/asset_sync,Ruby,500-1999,1892,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-kitchen/test-kitchen,Ruby,500-1999,1891,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RubyMoney/money-rails,Ruby,500-1999,1890,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-train-co/bullet_train,Ruby,500-1999,1886,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby/did_you_mean,Ruby,500-1999,1881,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
welaika/wordmove,Ruby,500-1999,1880,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lineofflight/frankfurter,Ruby,500-1999,1851,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decidim/decidim,Ruby,500-1999,1813,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avo-hq/avo,Ruby,500-1999,1798,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby-git/ruby-git,Ruby,500-1999,1797,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evanphx/benchmark-ips,Ruby,500-1999,1773,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basecamp/marginalia,Ruby,500-1999,1768,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railwaycat/homebrew-emacsmacport,Ruby,500-1999,1766,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brainspec/enumerize,Ruby,500-1999,1761,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sidekiq-scheduler/sidekiq-scheduler,Ruby,500-1999,1754,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philhagen/sof-elk,Ruby,500-1999,1754,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resque/resque-scheduler,Ruby,500-1999,1746,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmm1/rbtrace,Ruby,500-1999,1727,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24pullrequests/24pullrequests,Ruby,500-1999,1706,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railsware/js-routes,Ruby,500-1999,1699,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mperham/connection_pool,Ruby,500-1999,1691,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palkan/logidze,Ruby,500-1999,1685,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiwoven/multiwoven,Ruby,500-1999,1673,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discourse/message_bus,Ruby,500-1999,1660,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contribsys/einhorn,Ruby,500-1999,1646,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voxpupuli/json-schema,Ruby,500-1999,1644,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gjtorikian/html-proofer,Ruby,500-1999,1643,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ifmeorg/ifme,Ruby,500-1999,1639,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ankane/lockbox,Ruby,500-1999,1609,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporkmonger/addressable,Ruby,500-1999,1608,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thredded/thredded,Ruby,500-1999,1597,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElMassimo/vite_ruby,Ruby,500-1999,1592,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
we-promise/sure,Ruby,2000-9999,9845,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpscanteam/wpscan,Ruby,2000-9999,9762,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
activeadmin/activeadmin,Ruby,2000-9999,9710,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antiwork/gumroad,Ruby,2000-9999,9680,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thoughtbot/guides,Ruby,2000-9999,9562,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resque/resque,Ruby,2000-9999,9475,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ankane/pghero,Ruby,2000-9999,8922,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
javan/whenever,Ruby,2000-9999,8857,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carrierwaveuploader/carrierwave,Ruby,2000-9999,8774,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
community/community,Ruby,2000-9999,8757,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
varvet/pundit,Ruby,2000-9999,8520,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chef/chef,Ruby,2000-9999,8236,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basecamp/fizzy,Ruby,2000-9999,8191,13,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thoughtbot/factory_bot,Ruby,2000-9999,8170,14,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railsadminteam/rails_admin,Ruby,2000-9999,7956,15,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puppetlabs/puppet,Ruby,2000-9999,7928,16,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puma/puma,Ruby,2000-9999,7914,17,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
github/scientist,Ruby,2000-9999,7755,18,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
realm/jazzy,Ruby,2000-9999,7378,19,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flyerhzm/bullet,Ruby,2000-9999,7338,20,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
presidentbeef/brakeman,Ruby,2000-9999,7269,21,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
middleman/middleman,Ruby,2000-9999,7111,22,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midudev/autoskills,Ruby,2000-9999,6851,23,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sj26/mailcatcher,Ruby,2000-9999,6778,24,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bkeepers/dotenv,Ruby,2000-9999,6764,25,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ankane/searchkick,Ruby,2000-9999,6721,26,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ankane/chartkick,Ruby,2000-9999,6530,27,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alexreisner/geocoder,Ruby,2000-9999,6447,28,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guard/guard,Ruby,2000-9999,6438,29,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hanami/hanami,Ruby,2000-9999,6407,30,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norman/friendly_id,Ruby,2000-9999,6225,31,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
felixonmars/dnsmasq-china-list,Ruby,2000-9999,6123,32,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vcr/vcr,Ruby,2000-9999,6075,33,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
github/markup,Ruby,2000-9999,6046,34,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redmine/redmine,Ruby,2000-9999,6031,35,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lostisland/faraday,Ruby,2000-9999,5952,36,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zammad/zammad,Ruby,2000-9999,5906,37,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jnunemaker/httparty,Ruby,2000-9999,5897,38,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruby-concurrency/concurrent-ruby,Ruby,2000-9999,5830,39,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dependabot/dependabot-core,Ruby,2000-9999,5765,40,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rack/rack-attack,Ruby,2000-9999,5760,41,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fastruby/fast-ruby,Ruby,2000-9999,5735,42,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danger/danger,Ruby,2000-9999,5689,43,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CanCanCommunity/cancancan,Ruby,2000-9999,5683,44,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sferik/x-cli,Ruby,2000-9999,5583,45,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorkeeper-gem/doorkeeper,Ruby,2000-9999,5521,46,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hackplayers/evil-winrm,Ruby,2000-9999,5491,47,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmosolgo/graphql-ruby,Ruby,2000-9999,5445,48,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slim-template/slim,Ruby,2000-9999,5376,49,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solidusio/solidus,Ruby,2000-9999,5327,50,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rails/rails,Ruby,10000-inf,58751,1,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll/jekyll,Ruby,10000-inf,51656,2,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mastodon/mastodon,Ruby,10000-inf,50296,3,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huginn/huginn,Ruby,10000-inf,49933,4,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebrew/brew,Ruby,10000-inf,49490,5,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discourse/discourse,Ruby,10000-inf,47827,6,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fastlane/fastlane,Ruby,10000-inf,42104,7,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeCodeCamp/devdocs,Ruby,10000-inf,39432,8,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapid7/metasploit-framework,Ruby,10000-inf,38984,9,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chatwoot/chatwoot,Ruby,10000-inf,36704,10,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hashicorp/vagrant,Ruby,10000-inf,27208,11,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matteocrippa/awesome-swift,Ruby,10000-inf,26246,12,not_scanned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
